"id";"title";"authors";"subjectsPOR";"institutions";"types";"accesslevel";"publicationDates";"urls";"formats";"languages"
"UFMG_115acd7f9d3f9c71819126e0290bd7bd";"CONTRACTIONWAVE: Software baseado em fluxo óptico denso para quantificar a contratilidade celular";"primary[Sérgio Ricardo Aluotto Scalzo Júnior(http://lattes.cnpq.br/5719203056999137)]";"Cardiomiócito|parâmetros de contratilidade|iPSC-CM|processamento de imagem|fluxo óptico|software";"UFMG";"doctoralThesis";"openAccess";"2021";"http://hdl.handle.net/1843/42241";"doctoralThesis";"por"
"IPEN_eaed6677ad0ba3414c4bc25aa1cdbb97";"Desenvolvimento de um software de espectrometria gama para analise por ativacao com neutrons utilizando o conceito de codigo livre";"primary[LUCIA, SILVIO R. de(NA)]";"programming languages|gamma spectroscopy|neutron activation analysis";"IPEN";"masterThesis";"openAccess";"2008";"http://repositorio.ipen.br:8080/xmlui/handle/123456789/11743";"masterThesis";""
"UFPR_9dcc904bf67685a5a86e26405606e40d";"Análise termo-elástica 2D via método dos elementos finitos aplicada a estimativa de falha em barragens de CCR";"primary[Scremin, Juliano Jorge(NA)]";"Dissertações";"UFPR";"masterThesis";"openAccess";"2011";"http://hdl.handle.net/1884/36083";"masterThesis";"por"
"UFES_fc300bf7eba8d52ebe481b40f52e9350";"EstGeoMag: Integrando soluções de Hardware, Software e Internet das Coisas na medição de grandezas geomagnéticas";"primary[OLIVEIRA, F. F.(NA)]";"";"UFES";"masterThesis";"openAccess";"2017";"http://repositorio.ufes.br/handle/10/9848";"masterThesis";""
"URGS_e5cecc51824662a17cd26fe1f3acdb4e";"Pythonissa: uma linguagem visual para elaboração da previsão do tempo";"primary[Santos, Carlos Augusto Moreira dos(NA)]";"Visualizacao cientifica|Meteorologia";"UFRGS";"masterThesis";"openAccess";"2001";"http://hdl.handle.net/10183/5589";"masterThesis";"por"
"USP_c91d4748c16ce33fe8f6a6949eaa4749";"Aplicação de aprendizado de máquina na detecção de fraudes públicas";"primary[Marco Antonio Lopes(NA)]";"";"USP";"masterThesis";"openAccess";"2019";"https://doi.org/10.11606/D.12.2020.tde-10022020-174317";"masterThesis";"por"
"UFPR_ef801c213a4596a7f4a1b2104e34ccc3";"Wedring : pipeline para análise de expressão diferencial em experimento de RNA-Seq";"primary[Covre, Rafael Antonio(NA)]";"Genomas|Bioinformática|Expressão gênica";"UFPR";"masterThesis";"openAccess";"2013";"http://hdl.handle.net/1884/40772";"masterThesis";"por"
"UERJ_9711af01d0844651362fea83bd005b91";"Razão de chance e incidência de lesões em jovens atletas de futebol";"primary[Lima, Vicente Pinheiro(http://lattes.cnpq.br/6309509377099865)]";"Epidemiologia|Adolescente|Esportes|Lesões esportivas|Lesões no futebol|Jogadores de futebol|Adolescentes|Epidemiologia Pesquisa";"UERJ";"doctoralThesis";"openAccess";"2019";"http://www.bdtd.uerj.br/handle/1/8207";"doctoralThesis";"por"
"UTFPR-12_1bdce4dd3b3d33dc8c1771887a93eaa0";"miRQuest 2: solução computacional para integração de ferramentas de predição de micro RNA utilizando balanceamento de carga";"primary[Gurka Júnior, Márcio José(http://lattes.cnpq.br/8848670390208515)]";"Bioinformática|Ácidos nucleicos|Balanceamento de máquinas|Inteligência computacional|Bioinformatics|Nucleic acids|Balancing of machinery|Computational intelligence";"UTFPR";"masterThesis";"openAccess";"2019";"http://repositorio.utfpr.edu.br/jspui/handle/1/4634";"masterThesis";"por"
"UFC-7_cf564bf2b9cb9f62308d716851ab3087";"Optoelectronics in two-dimensional materials";"primary[Cavalcante, Lucas Samir Ramalho(NA)]";"Optoeletrônica|Materiais bidimensionais|Plasmon";"UFC";"doctoralThesis";"openAccess";"2020";"http://www.repositorio.ufc.br/handle/riufc/52233";"doctoralThesis";"eng"
"UNICAMP-30_3c64f34e0cc0973cb09eb10797f90aee";"Quantificação composicional de nanopartículas de AgAu utilizando mapeamento elemental por STEM-EDS";"primary[Moreira, Murilo Henrique Martinez, 1993-(NA)]";"Análise de componentes principais|Espectroscopia de raio X|Microscopia eletrônica de transmissão|Microscopia eletrônica de transmissão de varredura|Nanopartículas|Principal components analysis|X-ray spectroscopy|Transmission electron microscopy|Scanning transmission electron microscopy|Nanoparticles";"UNICAMP";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/20.500.12733/1638835";"masterThesis";"por"
"UNICAMP-30_0d2596b4a3e1cd8e726106639a96461f";"Solar flare forecasting : a methodology to automate the design of classifiers for events of diverse classes = Predição de explosões solares: uma metodologia para automatizar o projeto de classificadores para eventos de classes diversas";"primary[Cinto, Tiago, 1990-(NA)]";"Astronomia|Astrofísica|Erupções solares|Aprendizado de máquina|Mineração de dados (Computação)|Astronomy|Astrophysics|Solar flares|Machine learning|Data mining";"UNICAMP";"doctoralThesis";"openAccess";"2020";"https://hdl.handle.net/20.500.12733/1640291";"doctoralThesis";""
"UFOP_04101127c5341766aa179778aadae7f3";"Análise de mobilidade de um dispositivo robótico para inspeção remota de cavidades.";"primary[Rocha, Filipe Augusto Santos(NA)]";"Automação industrial|Microcontroladores|Minas e recursos minerais|Robôs - sistemas de controle";"UFOP";"masterThesis";"openAccess";"2016";"http://www.repositorio.ufop.br/handle/123456789/10066";"masterThesis";"por"
"UNB_1ddfbaebc70f1733da23a69387f21da4";"Integração, controle e acompanhamento da análise de imagens baseada em objeto e mineração de dados por meio da plataforma distribuída InterCloud";"primary[Antunes, Rodrigo Rodrigues(NA)]";"";"UNB";"doctoralThesis";"openAccess";"2018";"http://repositorio.unb.br/handle/10482/33784";"doctoralThesis";"por"
"UNB_7c303bedccaeb7fce10f333f37d655df";"Uma analise empírica do mercado de revenda de carros usando raspagem de dados da internet";"primary[Alves, Patrick Franco(NA)]";"";"UNB";"doctoralThesis";"openAccess";"2016";"http://repositorio.unb.br/handle/10482/20037|http://dx.doi.org/10.26512/2016.02.T.20037";"doctoralThesis";"por"
"UNB_151f5844ae052d432a36755f644d8af5";"Extração automática de edificações para a produção cartográfica utilizando inteligência artificial";"primary[Borba, Philipe(NA)]";"";"UNB";"masterThesis";"openAccess";"2022";"https://repositorio.unb.br/handle/10482/43630";"masterThesis";"por"
"UNB_c4b3793b8b157a56801d9d14373c3d32";"A multiscale procedure for solving nonlinear mechanical problems in heterogeneous media";"primary[Alkmim, Nasser Samir(NA)]";"";"UNB";"masterThesis";"openAccess";"2019";"https://repositorio.unb.br/handle/10482/37837";"masterThesis";"por"
"UNB_0e11364d5b60600df77a382976b41a03";"Técnicas de aprendizado de máquina aplicadas à predição de vazamentos em ramais de redes de distribuição de água";"primary[Gouveia, Cristiano Gonçalves Nascimento(NA)]";"";"UNB";"masterThesis";"openAccess";"2022";"https://repositorio.unb.br/handle/10482/43766";"masterThesis";"por"
"UTFPR-1_c1e2dfafdddad56c6053d27f36101311";"miRQuest 2: solução computacional para integração de ferramentas de predição de micro RNA utilizando balanceamento de carga";"primary[Gurka Júnior, Márcio José(http://lattes.cnpq.br/8848670390208515)]";"Bioinformática|Ácidos nucleicos|Balanceamento de máquinas|Inteligência computacional|Bioinformatics|Nucleic acids|Balancing of machinery|Computational intelligence";"UTFPR";"masterThesis";"openAccess";"2019";"http://repositorio.utfpr.edu.br/jspui/handle/1/4634";"masterThesis";"por"
"UNB_67c0c2325b32b99b94ff6970da75d362";"Modelagem bidimensional para simulação da qualidade da água do Lago Paranoá - DF";"primary[Marques, Laís de Almeida(NA)]";"";"UNB";"masterThesis";"openAccess";"2021";"https://repositorio.unb.br/handle/10482/42307";"masterThesis";"por"
"UNB_89f6cf47d60af0733c9b569e670d1eb0";"Dinâmica eletrônica e clássica em sistemas biológicos e nanoestruturados";"primary[Pereira Júnior, Marcelo Lopes(NA)]";"";"UNB";"doctoralThesis";"openAccess";"2021";"https://repositorio.unb.br/handle/10482/43061";"doctoralThesis";"por"
"UNB_0c2f1174cd3a6c3dedb011269a9edb64";"Metodologia de definição de rede de suprimentos para armazenagem de commodities agrícolas";"primary[Eberhardt, Isaque Daniel Rocha(NA)]";"";"UNB";"doctoralThesis";"openAccess";"2020";"https://repositorio.unb.br/handle/10482/38599";"doctoralThesis";"por"
"SCAR_6e6f0e7b04fc1f2bca24119d4cca7f0d";"Packet routing analyses using probabilistic data structures in Multi-Tenant Networks based on programmable devices";"primary[Teles Martins, Regis Francisco(NA)]";"Monitoramento de Rede|Linguagem P4|Estruturas Probabilísticas|Redes Programáveis";"UFSCAR";"masterThesis";"openAccess";"2019";"https://repositorio.ufscar.br/handle/ufscar/11892";"masterThesis";"eng"
"SCAR_bde92dc47cb88dab230fd102145b31a3";"Modelo de crescimento de gramíneas adaptado a áreas urbanas";"primary[Escobar-Silva, Elton Vicente(NA)]";"Modelo de crescimento de gramíneas|Áreas urbanas|SIG";"UFSCAR";"masterThesis";"openAccess";"2019";"https://repositorio.ufscar.br/handle/ufscar/12165";"masterThesis";"por"
"SCAR_902a98a2d2e7c2386bed2db0b628108e";"Metodologia de apoio a seleção de sistemas construtivos mais sustentáveis para habitações rurais no contexto brasileiro";"primary[Barboza, Christian Souza(NA)]";"Sistema de suporte a decisão|Sistemas construtivos mais sustentáveis|Habitação rural";"UFSCAR";"doctoralThesis";"openAccess";"2019";"https://repositorio.ufscar.br/handle/ufscar/12853";"doctoralThesis";"por"
"SCAR_651bd9accf1044fd5ef1ab3ce2a3aa86";"Deverbais de ação em corpus histórico: contribuição computacional para a morfologia construcional do português";"primary[Cucatto, Livia Aluisi(NA)]";"Linguística - processamento de dados|Nome deverbal|Corpus histórico|Morfologia construcional|Recuperação da informação semi-automática";"UFSCAR";"masterThesis";"openAccess";"2009";"https://repositorio.ufscar.br/handle/ufscar/5711";"masterThesis";"por"
"SCAR_7d73fded3ca3f60549323d6691f27291";"Ferramentas para licenciamento paramétrico de projetos de empreendimentos habitacionais de interesse social";"primary[Maselli, Luccas Zambon(NA)]";"Verificação automatizada de requisitos|Empreendimentos habitacionais|Licenciamento habitacional|Participação popular|Sistemas de Informações Geográficas";"UFSCAR";"masterThesis";"openAccess";"2021";"https://repositorio.ufscar.br/handle/ufscar/14326";"masterThesis";"por"
"SCAR_5c64880d1cb138470d718a4398f3f332";"Uso de rede neural para desenvolvimento de sistema especialista para diagnose de doenças foliares em eucalipto";"primary[Santos, Alan Lucas dos(NA)]";"Eucalyptus spp.|Manchas foliares|Inteligência Artificial|Perceptron multicamadas|Redes neurais|Visão computacional|leaf diseases|Artificial Intelligence|Multilayer Perceptron|Computer vision";"UFSCAR";"masterThesis";"openAccess";"2021";"https://repositorio.ufscar.br/handle/ufscar/14658";"masterThesis";"por"
"SCAR_d1799a20c820a9e3d5c1601b2ed0d74a";"Caracterização de um dataset de mobilidade dos ônibus da cidade de São Paulo";"primary[Ferreira, Carolina Junqueira(NA)]";"Redes veiculares|Traços de mobilidade|São Paulo|Ônibus|Caracterização|Simulação";"UFSCAR";"masterThesis";"openAccess";"2021";"https://repositorio.ufscar.br/handle/ufscar/14672";"masterThesis";"por"
"SCAR_4a7766bb05d2896a8f4c26f08802ef64";"Modelagem termodinâmica computacional de ligas multicomponentes cúbicas de corpo centrado para armazenagem de hidrogênio";"primary[Pedroso, Otávio Abreu(NA)]";"Sustentabilidade|Energias renováveis|Armazenamento de hidrogênio|DFT|Ligas multicomponentes";"UFSCAR";"masterThesis";"openAccess";"2021";"https://repositorio.ufscar.br/handle/ufscar/15880";"masterThesis";"por"
"URGS_0421cc6d3544e011c4f193bbd049fef7";"Ensaios sobre educação no Brasil : desigualdade de oportunidades e medidas de avaliação";"primary[Alcalde, Bernardo Frederes Krämer(NA)]";"Índice de Desenvolvimento da Educação Básica|Educação|Desigualdade social|Economia da educação|Brasil";"UFRGS";"doctoralThesis";"openAccess";"2021";"http://hdl.handle.net/10183/239946";"doctoralThesis";"por"
"UFSM_0311e12450c50137ce5d5e0812d29a5d";"Indicadores de fragilidade à erosão no apoio à definição de áreas de preservação permanente em rios";"primary[Monteiro, Josita Soares(http://lattes.cnpq.br/4124767739817947)]";"Área de preservação permanente|Curso d`água|Estabilidade de talude fluvial|Protocolo de avaliação rápida|Indicadores de fragilidade à erosão";"UFSM";"doctoralThesis";"openAccess";"2014";"http://repositorio.ufsm.br/handle/1/3784";"doctoralThesis";"por"
"UFMG_b8b7ff4f43aeb6b7ca4262c934a4f43a";"Simulação computacional das propriedades eletrônicas, estruturais e mecânicas de nanotubos inorgânicos";"primary[Maicon Pierre Lourenco(NA)]";"Nanotubos de carbono|Nanotubos inorgânicos|Crisotila|Simulação (Computadores)";"UFMG";"doctoralThesis";"openAccess";"2013";"http://hdl.handle.net/1843/SFSA-95KNR2";"doctoralThesis";"por"
"UFSP_9f0130ff294c13d747daffa00fa74524";"Análise e desenvolvimento de jogos digitais: a matemática do ensino fundamental e seus registros de representação semiótica";"primary[Pereira, Sabrina Alves [UNIFESP](NA)]";"Educação Matemática|Jogos Digitais|Ensino Fundamental|Educação Financeira|Registros De Representação Semiótica";"UNIFESP";"masterThesis";"openAccess";"2020";"https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoConclusao/viewTrabalhoConclusao.jsf?popup=true&id_trabalho=10056980|https://repositorio.unifesp.br/xmlui/handle/11600/64663";"masterThesis";"por"
"FURG_1afea5f9378d6c8da11ff541de0792d3";"Controle e automação de um sistema de medidas de propriedades elétricas";"primary[Santos, Lucas Heck dos(NA)]";"Resistividade elétrica|Automatização|Controle de temperatura|Electrical resistivity|Automation|Temperature control";"FURG";"masterThesis";"openAccess";"2018";"http://repositorio.furg.br/handle/1/8948";"masterThesis";"por"
"UFRRJ-1_2c87a7aa68c620b1c8107d2b5be41d00";"Cria??o de aplicativo para dispositivos m?veis e sua utiliza??o como recurso did?tico em aulas de Geometria Anal?tica";"primary[Oliveira, Jose Marcelo Velloso de(NA)]";"Geometria Anal?tica|Android|aplicativo|smartphones e tablets";"UFRRJ";"masterThesis";"openAccess";"2016";"https://tede.ufrrj.br/jspui/handle/jspui/2071";"masterThesis";"por"
"UFPR_7146434b286a622b94e0dff6b7a82bf6";"Simulação da movimentação de pedestres assumindo variáveis psicocomportamentais";"primary[Gonçalves, Marina Vargas Reis de Paula(NA)]";"Teses";"UFPR";"doctoralThesis";"openAccess";"2014";"http://hdl.handle.net/1884/34930";"doctoralThesis";"por"
"UFES_dbfcda28bc24ed3abb05d16d80092c74";"Modelagem da vulnerabilidade à ocorrência e propagação de incêndios florestais";"primary[Juvanhol, Ronie Silva(NA)]";"Florestas - Proteção|Florestas - proteção|Lógica difusa|Incêndios florestais";"UFES";"masterThesis";"openAccess";"2014";"http://repositorio.ufes.br/handle/10/5029";"masterThesis";""
"UFES_37c88f5e672e680cfcb8631cd0a48c12";"Cosmologia com interação no setor escuro do Universo.";"primary[MARTTENS, R. F. L. C. V.(NA)]";"Cosmologia|Energia escura|Matéria escura";"UFES";"doctoralThesis";"openAccess";"2017";"http://repositorio.ufes.br/handle/10/7388";"doctoralThesis";""
"UFSC_b7d86090fcda87adc6746b3d9b5aa8fa";"Modelos de condutividade em compósitos condutores por simulação de Monte Carlo no espaço contínuo";"primary[Arenhart, Rafael Güntzel(NA)]";"";"UFSC";"doctoralThesis";"openAccess";"2016";"https://repositorio.ufsc.br/xmlui/handle/123456789/167688";"doctoralThesis";"por"
"USP_3a9a350bd20b03aa318e15d9bc856e82";"Redução do custo computacional do algoritmo RRT através de otimização por eliminação";"primary[Hiparco Lins Vieira(NA)]";"";"USP";"masterThesis";"openAccess";"2014";"https://doi.org/10.11606/D.18.2014.tde-05092014-163621";"masterThesis";"por"
"UFOR_5ba7a34d6dcbcf79b46e08a6b8740f64";"Cloud detours : uma abordagem para adaptação automática e não intrusiva de aplicações para ambientes de computação em nuvem";"primary[Vasconcelos, Michel Araujo(NA)]";"Computação em nuvem|Engenharia de software";"UNIFOR";"masterThesis";"openAccess";"2015";"https://uol.unifor.br/oul/ObraBdtdSiteTrazer.do?method=trazer&ns=true&obraCodigo=97072|http://dspace.unifor.br/handle/tede/97072";"masterThesis";"por"
"UFRJ_c696ad2be012ce750ca4fc98cb7d98ad";"Diagnóstico de acidentes da usina nuclear de Angra 2 baseado em agentes inteligentes de aquisição em tempo real, e em um modelo de árvore lógica";"primary[Paiva, Gustavo Varanda(NA)]";"Engenharia de transportes|Diagnóstico de acidentes|Sistema especialista|Usina nuclear";"UFRJ";"masterThesis";"openAccess";"2017";"http://hdl.handle.net/11422/10384";"masterThesis";"por"
"UFRJ_26d5549c2964c59d328753c8a2474e32";"DF-DTM :explorando redundância de tarefas em dataflow";"primary[Freitas, Leandro Rouberte de(NA)]";"Engenharia de Sistemas e Computação|Fluxo de dados|Reuso";"UFRJ";"masterThesis";"openAccess";"2017";"http://hdl.handle.net/11422/8169";"masterThesis";"por"
"UFPB-2_6955dd87c8528af4202fbfde9fbcc5cd";"Aplicação de eliminação iterada de estratégias dominadas a modelos de competição entre dois jogadores";"primary[Oliveira, João Paulo Caraú de(http://lattes.cnpq.br/1348640151425112)]";"IESD|Eliminação iterada|Teoria dos Jogos|Dominância|Iterated elimination|Theory of Games|Dominance|Matemática computacional|Estratégias dominadas";"UFPB";"masterThesis";"openAccess";"2018";"https://repositorio.ufpb.br/jspui/handle/123456789/13384";"masterThesis";"por"
